mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.8826385339101157,0.33399273527408674,0.28465811411539715,0.019386541369272613,0.8,0.1,10,500,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.675,0.6,0.6153846153846154,0.6301282051282051,0.03234480977318686,94
1.1830978393554688,0.17291022475442167,0.09710470835367839,0.009386496669210003,0.8,0.1,12,100,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.625,0.675,0.6153846153846154,0.6384615384615385,0.026133098859794254,56
1.086859941482544,0.018467073616243713,0.10458668073018391,0.005967960045326533,0.8,0.1,12,100,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.625,0.625,0.6410256410256411,0.6303418803418803,0.007554559628061431,74
0.9619162877400717,0.08653337780924447,0.10860164960225423,0.008510879570271855,0.8,0.1,12,100,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.65,0.625,0.6410256410256411,0.6386752136752136,0.010340644130395621,44
2.8214499155680337,0.2623660684784786,0.18554043769836426,0.0004740853778586655,0.8,0.1,12,300,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.6,0.625,0.6410256410256411,0.622008547008547,0.016881694200943348,127
2.7912864685058594,0.25169333321782184,0.19549433390299478,0.00660771450668458,0.8,0.1,12,300,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.625,0.625,0.6153846153846154,0.6217948717948718,0.004532735776836827,136
1.920847495396932,0.21661210730304692,0.20370769500732422,0.005508246005787859,0.8,0.1,12,300,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.675,0.625,0.6410256410256411,0.647008547008547,0.020846204658565872,26
4.253331581751506,0.21292622039761114,0.2612144152323405,0.015189805714249736,0.8,0.1,12,500,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.6,0.575,0.5897435897435898,0.5882478632478633,0.010260860857729044,241
4.200240691502889,0.22088804242854845,0.25336766242980957,0.014913295468106137,0.8,0.1,12,500,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.625,0.625,0.6153846153846154,0.6217948717948718,0.004532735776836827,136
2.8464221954345703,0.28943509021832353,0.28537774085998535,0.028560904834256228,0.8,0.1,12,500,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.675,0.625,0.6153846153846154,0.6384615384615385,0.026133098859794254,56
1.1643147468566895,0.17118262760492112,0.09389170010884602,0.009941186534113824,0.8,0.2,5,100,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.6,0.675,0.5897435897435898,0.6215811965811966,0.03800416562132389,153
1.1993412176767986,0.10938222752033219,0.10843173662821452,0.018435899083045607,0.8,0.2,5,100,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.625,0.65,0.6153846153846154,0.6301282051282051,0.01458949573941159,94
0.8684261639912924,0.012252210288642906,0.09056377410888672,0.0017572737835894782,0.8,0.2,5,100,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.625,0.6,0.6666666666666666,0.6305555555555555,0.027498597046143505,69
2.9531858762105307,0.30736309785801386,0.17792677879333496,0.022905041915982277,0.8,0.2,5,300,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.6,0.575,0.6410256410256411,0.6053418803418803,0.027218230194754056,184
2.635737180709839,0.2813766051991772,0.18289828300476074,0.003529619737189337,0.8,0.2,5,300,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6,0.65,0.6153846153846154,0.6217948717948718,0.020909623628589873,136
1.7487524350484211,0.21685797955941538,0.1787379582722982,0.021152769100685802,0.8,0.2,5,300,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.625,0.575,0.6410256410256411,0.6136752136752137,0.028119203487868765,158
4.350742181142171,0.250100711504661,0.2182459036509196,0.004452250422333335,0.8,0.2,5,500,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.6,0.5,0.6410256410256411,0.5803418803418804,0.05922774748400143,252
3.9946533838907876,0.14906659446722603,0.23101258277893066,0.013599667326561631,0.8,0.2,5,500,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.65,0.625,0.6153846153846154,0.6301282051282051,0.01458949573941159,94
2.719227393468221,0.2609439043327357,0.2384965419769287,0.013785433535378876,0.8,0.2,5,500,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.625,0.575,0.6410256410256411,0.6136752136752137,0.028119203487868765,158
1.1632810433705647,0.1533865281151739,0.10551802317301433,0.017363639687779507,0.8,0.2,8,100,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.65,0.675,0.5641025641025641,0.6297008547008548,0.047494573704535546,123
1.1032648086547852,0.011178371291302175,0.1031189759572347,0.008650769772120454,0.8,0.2,8,100,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.65,0.625,0.6410256410256411,0.6386752136752136,0.010340644130395621,44
0.9560222625732422,0.08662255613643743,0.106964906056722,0.006203918005783275,0.8,0.2,8,100,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.625,0.6,0.6923076923076923,0.6391025641025642,0.03898152768079685,40
2.7387704849243164,0.2467682108927587,0.15933704376220703,0.0031740388655560735,0.8,0.2,8,300,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.625,0.575,0.5641025641025641,0.588034188034188,0.026514674779619773,246
2.8243441581726074,0.24692298441585345,0.1617434024810791,0.00385366446727283,0.8,0.2,8,300,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.65,0.575,0.6666666666666666,0.6305555555555555,0.03986861137335369,69
1.8576144377390544,0.27095581071780445,0.1821893056233724,0.01781882285349005,0.8,0.2,8,300,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.625,0.6,0.6923076923076923,0.6391025641025642,0.03898152768079685,40
4.176763375600179,0.37281825840878113,0.21873005231221518,0.02307336054655282,0.8,0.2,8,500,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.625,0.55,0.5641025641025641,0.5797008547008548,0.03254463603720834,259
4.063599109649658,0.45755678719945125,0.23960049947102866,0.010911109918127507,0.8,0.2,8,500,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.65,0.575,0.6666666666666666,0.6305555555555555,0.03986861137335369,69
2.820815642674764,0.3540921204315326,0.2389709154764811,0.023668899285199142,0.8,0.2,8,500,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.625,0.575,0.6666666666666666,0.6222222222222222,0.03747427100897789,126
1.0612192153930664,0.005409713297209413,0.0935073693593343,0.010317139095856714,0.8,0.2,10,100,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.65,0.675,0.5641025641025641,0.6297008547008548,0.047494573704535546,123
1.185754378636678,0.18455963983593024,0.10121703147888184,0.01060855835632005,0.8,0.2,10,100,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.675,0.625,0.6666666666666666,0.6555555555555556,0.02187224409447726,7
0.8302086194356283,0.039834446928800664,0.11162074406941731,0.008394810093496161,0.8,0.2,10,100,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.625,0.625,0.6923076923076923,0.6474358974358975,0.03172915043785789,24
2.7925262451171875,0.1662167055081431,0.17598875363667807,0.013349428765185394,0.8,0.2,10,300,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.625,0.575,0.5641025641025641,0.588034188034188,0.026514674779619773,246
2.7037333647410073,0.1571254414748723,0.17520642280578613,0.005005308071907779,0.8,0.2,10,300,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.675,0.625,0.6410256410256411,0.647008547008547,0.020846204658565872,26
1.8205511569976807,0.17522629147874613,0.18315577507019043,0.004254136537190281,0.8,0.2,10,300,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.625,0.6,0.6923076923076923,0.6391025641025642,0.03898152768079685,40
4.351355314254761,0.16107678039762036,0.22159282366434732,0.011181911180378964,0.8,0.2,10,500,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.625,0.55,0.5641025641025641,0.5797008547008548,0.03254463603720834,259
4.170040607452393,0.02977253040298267,0.23004905382792154,0.010865069501889738,0.8,0.2,10,500,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.675,0.625,0.6410256410256411,0.647008547008547,0.020846204658565872,26
2.797649065653483,0.0994491144759997,0.24582433700561523,0.0038154293192349652,0.8,0.2,10,500,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.65,0.575,0.6666666666666666,0.6305555555555555,0.03986861137335369,69
1.2671274344126384,0.03856438421551431,0.10233855247497559,0.007275924012743291,0.8,0.2,12,100,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.65,0.675,0.5641025641025641,0.6297008547008548,0.047494573704535546,123
1.2406563758850098,0.04520303180921001,0.11089658737182617,0.003721337270840829,0.8,0.2,12,100,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.675,0.625,0.6666666666666666,0.6555555555555556,0.02187224409447726,7
0.9120770295461019,0.019125509968929106,0.11465414365132649,0.009925812660957095,0.8,0.2,12,100,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.625,0.625,0.6923076923076923,0.6474358974358975,0.03172915043785789,24
2.8341413338979087,0.0240080404920991,0.16482226053873697,0.001690955758586412,0.8,0.2,12,300,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.625,0.575,0.5641025641025641,0.588034188034188,0.026514674779619773,246
2.769678751627604,0.10302239145676696,0.18341716130574545,0.007428652901254606,0.8,0.2,12,300,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.675,0.625,0.6410256410256411,0.647008547008547,0.020846204658565872,26
1.901045322418213,0.06495746745306069,0.19333346684773764,0.009619265555544128,0.8,0.2,12,300,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.625,0.6,0.6923076923076923,0.6391025641025642,0.03898152768079685,40
4.517421881357829,0.2009204634743364,0.2189453442891439,0.013843757751023889,0.8,0.2,12,500,0.5,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.625,0.55,0.5641025641025641,0.5797008547008548,0.03254463603720834,259
4.143474419911702,0.20169781136897216,0.23003768920898438,0.012110902588368644,0.8,0.2,12,500,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.675,0.625,0.6410256410256411,0.647008547008547,0.020846204658565872,26
2.691042423248291,0.07059450030645223,0.2382653554280599,0.012909071697346636,0.8,0.2,12,500,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.65,0.575,0.6666666666666666,0.6305555555555555,0.03986861137335369,69
1.0851695537567139,0.03572013489972344,0.09980988502502441,0.009069320047864213,1.0,0.01,5,100,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.025,0.0,0.02564102564102564,0.01688034188034188,0.011939072687776917,313
0.9883167743682861,0.02195203125069317,0.0925900141398112,0.0006479424639565365,1.0,0.01,5,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.375,0.2,0.15384615384615385,0.24294871794871795,0.09525649653169299,297
0.776688814163208,0.007856043863351678,0.10812195142110188,0.0026561486557594304,1.0,0.01,5,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.375,0.25,0.2564102564102564,0.2938034188034188,0.05747426348851609,289
2.830929756164551,0.22551186836737064,0.19446190198262533,0.014293014836156248,1.0,0.01,5,300,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.575,0.65,0.48717948717948717,0.5707264957264958,0.06653984759959224,279
2.449277480443319,0.009435990948832762,0.18300851186116537,0.006157575649983094,1.0,0.01,5,300,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.575,0.625,0.5128205128205128,0.5709401709401709,0.04588696979143033,277
1.910539944966634,0.21217538754153203,0.21019562085469565,0.012142229232306189,1.0,0.01,5,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.55,0.675,0.6410256410256411,0.622008547008547,0.05277301961319026,127
4.153551975886027,0.07709775711798018,0.274119774500529,0.015008085831141839,1.0,0.01,5,500,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.6,0.675,0.6153846153846154,0.6301282051282051,0.03234480977318686,94
4.532103220621745,0.446160654223088,0.30119967460632324,0.019323242624060828,1.0,0.01,5,500,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.625,0.675,0.6410256410256411,0.647008547008547,0.020846204658565872,26
3.1808340549468994,0.4180422120586549,0.2893358071645101,0.014899400340415583,1.0,0.01,5,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7,0.7,0.6410256410256411,0.6803418803418803,0.027800779431265923,1
0.9969649314880371,0.03604831142305283,0.09340842564900716,0.012851458158361898,1.0,0.01,8,100,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 8, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.025,0.0,0.02564102564102564,0.01688034188034188,0.011939072687776917,313
0.9910581111907959,0.019019669492940698,0.10506788889567058,0.012154862258109881,1.0,0.01,8,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 8, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.375,0.175,0.10256410256410256,0.21752136752136753,0.11521394468506872,298
0.765502134958903,0.027043089578451387,0.09491801261901855,0.0023040030443962044,1.0,0.01,8,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 8, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.35,0.25,0.23076923076923078,0.2769230769230769,0.05226619771958847,290
2.733274539311727,0.12109239840718043,0.2000261147816976,0.007200433098350033,1.0,0.01,8,300,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 8, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.575,0.625,0.5128205128205128,0.5709401709401709,0.04588696979143033,277
2.7059261798858643,0.2287195133379015,0.22653325398763022,0.006179685197510419,1.0,0.01,8,300,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 8, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6,0.6,0.6153846153846154,0.6051282051282051,0.007252377242938975,193
1.8518705368041992,0.02512719690328547,0.21265633900960287,0.006074925763772913,1.0,0.01,8,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 8, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.625,0.55,0.6410256410256411,0.6053418803418804,0.039675753153128074,182
4.32123867670695,0.1757128721302554,0.30361342430114746,0.001986545902848108,1.0,0.01,8,500,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 8, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.6,0.65,0.6410256410256411,0.6303418803418803,0.021765524065379245,74
4.601500988006592,0.31284577294225246,0.34640296300252277,0.017067898947851136,1.0,0.01,8,500,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 8, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.675,0.65,0.6410256410256411,0.6553418803418803,0.014375118112439453,10
3.066402037938436,0.20510745053260498,0.3381633758544922,0.0065044087566848595,1.0,0.01,8,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 8, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.725,0.6,0.6410256410256411,0.6553418803418803,0.05202541706460972,10
1.0705053806304932,0.11582654211223245,0.0982498327891032,0.009182774694373784,1.0,0.01,10,100,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.025,0.0,0.02564102564102564,0.01688034188034188,0.011939072687776917,313
1.1297636032104492,0.11351136155132639,0.1067489782969157,0.010978355969646206,1.0,0.01,10,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.375,0.175,0.10256410256410256,0.21752136752136753,0.11521394468506872,298
0.8270139694213867,0.08145542854179603,0.11870805422465007,0.011810815649078326,1.0,0.01,10,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.35,0.25,0.23076923076923078,0.2769230769230769,0.05226619771958847,290
2.647094964981079,0.092758161709256,0.19422101974487305,0.00731980160120077,1.0,0.01,10,300,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.575,0.625,0.5384615384615384,0.5794871794871795,0.03547137264681263,263
2.667275826136271,0.098103419004652,0.21068326632181802,0.0023013966806544454,1.0,0.01,10,300,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6,0.625,0.6153846153846154,0.6134615384615385,0.010296396412954505,163
2.1670357386271157,0.1778757946531913,0.23623236020406088,0.007404062648060957,1.0,0.01,10,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.6,0.55,0.6410256410256411,0.597008547008547,0.03722121638960116,215
4.985534429550171,0.34486138894314045,0.30402374267578125,0.007219470340844827,1.0,0.01,10,500,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.6,0.65,0.6410256410256411,0.6303418803418803,0.021765524065379245,74
4.356600443522136,0.38155105423267893,0.3294947147369385,0.015167025080707004,1.0,0.01,10,500,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.675,0.65,0.6410256410256411,0.6553418803418803,0.014375118112439453,10
3.2334489027659097,0.3074044834393074,0.333464781443278,0.011423145040933053,1.0,0.01,10,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7,0.6,0.6410256410256411,0.6470085470085469,0.04104344343091612,37
0.9613365332285563,0.006219808476439807,0.08918579419453938,0.0008563698955471978,1.0,0.01,12,100,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.025,0.0,0.02564102564102564,0.01688034188034188,0.011939072687776917,313
1.083046277364095,0.10738725621327794,0.1079544226328532,0.012963228527826477,1.0,0.01,12,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.375,0.175,0.10256410256410256,0.21752136752136753,0.11521394468506872,298
0.7861431439717611,0.051677185808146016,0.10086369514465332,0.004961899905178897,1.0,0.01,12,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.35,0.25,0.23076923076923078,0.2769230769230769,0.05226619771958847,290
2.709618886311849,0.25127916121577754,0.1906452178955078,0.00713729323464337,1.0,0.01,12,300,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.575,0.625,0.5384615384615384,0.5794871794871795,0.03547137264681263,263
2.6754310131073,0.24216983901114425,0.22812938690185547,0.014211971181743768,1.0,0.01,12,300,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.6,0.625,0.6153846153846154,0.6134615384615385,0.010296396412954505,163
1.9420928160349529,0.10251504966649613,0.21850808461507162,0.009850312563808458,1.0,0.01,12,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.625,0.55,0.6410256410256411,0.6053418803418804,0.039675753153128074,182
4.62657904624939,0.5425006753440109,0.3140542507171631,0.023562999323772465,1.0,0.01,12,500,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.6,0.65,0.6410256410256411,0.6303418803418803,0.021765524065379245,74
4.49422041575114,0.5591524663934783,0.34769312540690106,0.015053170150352792,1.0,0.01,12,500,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.675,0.65,0.6410256410256411,0.6553418803418803,0.014375118112439453,10
3.251187483469645,0.2794577006043836,0.3443913459777832,0.020333972133791213,1.0,0.01,12,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.725,0.6,0.6410256410256411,0.6553418803418803,0.05202541706460972,10
1.1767613887786865,0.16768658286583946,0.09847791989644368,0.011005571039641393,1.0,0.1,5,100,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.6,0.675,0.6153846153846154,0.6301282051282051,0.03234480977318686,94
1.0576484203338623,0.009105796138051148,0.10049072901407878,0.006584374759130631,1.0,0.1,5,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.65,0.625,0.6410256410256411,0.6386752136752136,0.010340644130395621,44
0.7996440728505453,0.012628770272948045,0.09818577766418457,0.0041333988874943895,1.0,0.1,5,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.65,0.65,0.6153846153846154,0.6384615384615385,0.01631784879661263,56
2.9047460556030273,0.2446502329257508,0.16967288653055826,0.007182907927322176,1.0,0.1,5,300,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.6,0.6,0.5897435897435898,0.5965811965811966,0.0048349181619592825,221
